episode,total_reward,mean_Re,mean_gdp,mean_infected
67,0.0,0.49550417190077656,91.61272565794046,0.00011988291869772053
68,-4.624150609328353,0.5514517817183722,91.70481674029794,0.0019343246839359422
69,0.0,0.6518528092876948,93.64428149726768,0.00012892930956384278
70,0.0,0.6099070513619826,93.12178022591944,0.00013096814093391398
71,0.0,0.34514849326469044,89.94579311023266,0.00012691388692563418
72,-4.377908103757363,0.5456083126843105,91.64554251770623,0.001878027761981391
73,0.0,0.47636362983324926,91.36696382269145,0.00012667034100770678
74,0.0,0.6046132324418066,93.05180758175092,0.00012231479345085975
75,0.0,0.5868795847664267,92.82150442956785,0.00012344091676110727
76,-4.216231239064655,0.5414180047812929,91.60958342635884,0.0018546506548082087
77,0.0,0.5503813759808229,92.33414822818602,0.00011354622763297433
78,0.0,0.7233591348843748,94.40173597273977,0.0001279030554698283
79,0.0,0.5843811467283955,92.78574174889648,0.00011003174489134352
80,-4.089109597975039,0.5367840149387428,91.57256844348592,0.0018067729567967227
81,0.0,0.5560360673056537,92.40676335726624,0.00010598327395456783
82,0.0,0.4465423281238065,90.99428204756411,0.00011167652973992556
83,0.0,0.661022363280982,93.7403856092533,0.00011671086393802133
84,-4.275676991397631,0.538804376411496,91.58278162061065,0.0018422506850315063
85,0.0,0.5052172243147074,91.73743687522273,0.0001231897259216938
86,0.0,0.6525149641306489,93.64428149726768,0.0001158890252979564
87,0.0,0.5258280393973904,92.00750931711231,0.00010736981178121765
88,-3.9364492677123053,0.5318822797042038,91.52523716725166,0.001770365954732317
89,0.0,0.5124608637570414,91.82709599016567,0.00010779515954754803
90,0.0,0.5465191465427744,92.27965993197908,0.00011216842253771155
91,0.0,0.4535645023088675,91.07724920126448,0.00010812593875946024
92,-4.025888787029544,0.5403123906871747,91.60740115051395,0.0017923556613311043
93,0.0,0.6830659638244138,93.98669363236937,0.00011592555849669053
94,0.0,0.6009979087102033,92.99903075474982,0.0001236379217495105
95,0.0,0.516376009937289,91.88108470095968,0.00011506859789550875
96,-3.969638560025487,0.5381647968615444,91.59832145652074,0.0017812849455821531
97,0.0,0.6845009320342624,94.00156444295945,0.00011061150397218278
98,0.0,0.6163373031456859,93.1912620052724,0.00011908020316007846
99,0.0,0.5766156872918505,92.67803158229059,0.0001123601280962893
100,-3.891536433749934,0.5338231284424155,91.55757579902348,0.0017527906182407652
101,0.0,0.49610089523972134,91.61272565794046,0.00011321971502771308
102,0.0,0.4853085520640141,91.47161541907948,0.00011003631026737493
103,0.0,0.6874944046497408,94.03110908817742,0.00010857954680260555
104,-3.8897028447827324,0.5373795713492112,91.59804234773566,0.0017579339636541434
105,0.0,0.6025401694317163,93.01665006128836,0.00011420920284721527
106,0.0,0.6219724217666387,93.26021171684178,0.00010834017692920101
107,0.0,0.4809450293533905,91.41915245366408,0.00011677738152465701
108,-3.7996547107832157,0.5343514335286698,91.57278047806318,0.0017404075828546413
109,0.0,0.5509308552457656,92.33414822818602,0.00010648460161380595
110,0.0,0.5713652175121408,92.60592453777024,0.00010873806102878335
111,0.0,0.608196668955277,93.08685268675161,0.00011263484804464061
112,-3.697946896263602,0.5342788151697307,91.58572298512986,0.0017141489010465585
113,0.0,0.7792902583499844,94.83436156655792,0.00011060372194775249
114,0.0,0.6399682786497152,93.4801257098149,0.00010747615624543189
115,0.0,0.540199279952584,92.18884627649325,0.00010787091681106563
116,-3.6449549206881784,0.5278000841737908,91.52752317443932,0.0016913626547808425
117,0.0,0.30086457003756606,89.62903077927822,0.00010133110425907115
118,0.0,0.5278623229613585,92.02561207223106,0.00010720330926446762
119,0.0,0.5334848446735263,92.09810258002199,9.79376446894706e-05
120,-3.485650196103961,0.5290226515551208,91.53821026323419,0.0016673313747791595
121,0.0,0.7316986548924643,94.46401914285147,0.00010849149361986928
122,0.0,0.6402801575824545,93.4801257098149,0.00010155922685115113
123,0.0,0.4349687961000591,90.84792957019071,0.00010797629889142326
124,-3.4094097014094586,0.5259959085779633,91.51671605042613,0.0016438731707695562
125,0.0,0.5516101212864208,92.33414822818602,9.772742621952306e-05
126,0.0,0.5103136316287106,91.79118081474955,0.00010713786174021399
127,0.0,0.4856469597463519,91.47161541907948,9.964471190438073e-05
128,-3.34488258408237,0.5188578373567583,91.44748593970796,0.0016199387191448162
129,0.0,0.5993747797348697,92.9637142680401,9.351797981112783e-05
130,0.0,0.8896937593452365,95.13105296105816,9.67546825787684e-05
131,0.0,0.5679826552410274,92.55171590705397,9.641625773844684e-05
132,-3.2829784345813096,0.5186119037317687,91.45414726871411,0.0016069077331842027
133,0.0,0.533776444659103,92.09810258002199,9.723358264348872e-05
134,0.0,0.3901304590702109,90.35116590923569,9.38253915101729e-05
135,0.0,0.725450058205085,94.40173597273977,9.783744970937958e-05
136,-3.1722420435908134,0.5097135718986914,91.36555013331366,0.001587409478749612
137,0.0,0.5613115275635616,92.46117522180646,8.514804674811683e-05
138,0.0,0.6365309424588788,93.42998780473403,8.952930981844636e-05
139,0.0,0.6818059489628175,93.95675825420888,9.180677067524942e-05
140,-3.120759185156203,0.5075772417594099,91.34738862263451,0.0015674820242895819
141,0.0,0.6286058101957506,93.32858815765948,8.584984324306328e-05
142,0.0,0.43003826736671147,90.78421776456844,8.593111548828305e-05
143,0.0,0.5956750036780116,92.91055451083957,8.369612745837767e-05
144,-3.1599193371876027,0.5065932626460941,91.32361235320533,0.0015769349720289477
145,0.0,0.49706890943657667,91.61272565794046,8.366504712448478e-05
146,0.0,0.6750332088443884,93.88081960358664,8.93300693592697e-05
147,0.0,0.403934463290709,90.49429570735198,8.26125192056272e-05
148,-3.058723053018184,0.5051440169720869,91.33664002697695,0.0015522982863610865
149,0.0,0.46710383577494896,91.22926752356273,8.418178341618946e-05
150,0.0,0.5998294994996145,92.9637142680401,8.417490580688552e-05
151,0.0,0.4587504493931716,91.12755493424297,8.55218247012903e-05
152,-3.052012132771779,0.5098705437328197,91.37816744423336,0.0015609828985927935
153,0.0,0.6862847969466118,94.00156444295945,8.696151048187098e-05
154,0.0,0.6530815602859712,93.62808316120604,8.798774529778773e-05
155,0.0,0.5683514317846416,92.55171590705397,8.464971376297092e-05
156,-3.1806411801080685,0.5146281251877153,91.44138318408737,0.0015728947213820249
157,0.0,0.4943250534032529,91.57729482323,9.361953037978984e-05
158,0.0,0.5859483489619861,92.78574174889648,9.615635512877115e-05
159,0.0,0.717471475107538,94.32422748340987,9.084497029244104e-05
160,-3.2928558953281026,0.5179447571272375,91.45190758142026,0.001609387027865801
161,0.0,0.5695001292585856,92.56979638658817,9.07171281745448e-05
162,0.0,0.6843037948177388,93.98669363236937,9.728623368089006e-05
163,0.0,0.6952134889579499,94.10379163094522,9.87425885099904e-05
164,-3.3898900633648736,0.5183614627356478,91.43546962972964,0.0016180032089142904
165,0.0,0.5748047790081483,92.64200465312805,9.547869967893713e-05
166,0.0,0.5406055824860033,92.18884627649325,9.388844218439166e-05
167,0.0,0.5324654324390892,92.07996931756962,9.270757822667901e-05
168,-3.297446743999899,0.5123627609289568,91.38801089120862,0.0015977375896446225
169,0.0,0.5024130535671711,91.68386297512576,8.788336972330563e-05
170,0.0,0.39704293586139244,90.421850846043,8.865272332853877e-05
171,0.0,0.4284967808273995,90.76842556833952,9.313066683610215e-05
172,-3.258556921457057,0.5125364189617491,91.40717342802466,0.001585914858916343
173,0.0,0.725345354235664,94.40173597273977,9.299265832401692e-05
174,0.0,0.5449389456657915,92.24333122507402,9.029063034132035e-05
175,0.0,0.5532246627868129,92.35230714796266,8.974871962153205e-05
176,-3.2448099803441437,0.5166635924758236,91.43179743213639,0.001591339495106705
177,0.0,0.40111183306123055,90.4651117222592,9.27803059861488e-05
178,0.0,0.6778660385378494,93.91138045146297,9.277202311553291e-05
179,0.0,0.44343726316212345,90.94505552314274,9.62419720668974e-05
180,-3.321723018649209,0.5211647266945623,91.48613200891499,0.0015968141681347299
181,0.0,0.5681669702276915,92.55171590705397,9.52980908047244e-05
182,0.0,0.6432971833092269,93.51333105898843,0.00010208921595965282
183,0.0,0.5503458835414797,92.31598695639897,9.3926756731256e-05
184,-3.407033160663559,0.5208096230881853,91.48200967571304,0.001607741910394974
185,0.0,0.5914287405673957,92.85718817218891,9.408014913762255e-05
186,0.0,0.6913555101393467,94.06038680680325,9.051080598253305e-05
187,0.0,0.6801983809996278,93.94169497423123,0.0001055247609923648
188,-3.2979892545117764,0.5142586507110026,91.42972091300892,0.001582376683508894
189,0.0,0.5654988015846472,92.51552535908115,9.08700990254497e-05
190,0.0,0.705033669882336,94.20259123806545,9.409685822157597e-05
191,0.0,0.46547920766895745,91.21221776145168,9.299514313221799e-05
192,-3.3049761086294893,0.5184984934916733,91.46509394095256,0.0015870462770035483
193,0.0,0.6818414501887842,93.95675825420888,9.275698023822984e-05
194,0.0,0.794267517242603,94.91666095464682,9.591835493988271e-05
195,0.0,0.532492970656688,92.07996931756962,9.854630655835264e-05
196,-3.3393015102192294,0.5145017109655915,91.42340424325221,0.0015890060577717364
197,0.0,0.6819112046946727,93.95675825420888,8.905568752194548e-05
198,0.0,0.5845290338042523,92.76783241628287,9.232612032871193e-05
199,0.0,0.5202201600485185,91.9171469623112,9.596488919208966e-05
200,-3.3294271334743826,0.514440455381495,91.42354188799445,0.0015823553253400513
201,0.0,0.5613958428773076,92.46117522180646,8.993450391407088e-05
202,0.0,0.4996700150526778,91.64825009202939,9.537004226866686e-05
203,0.0,0.5175612366890119,91.88108470095968,9.244427205279544e-05
204,-3.1702268799272133,0.5164798972079064,91.4639326097172,0.0015619611296252395
205,0.0,0.7475714131132569,94.5932434933136,0.00010050317591985327
206,0.0,0.6285666279356011,93.32858815765948,8.966851330252441e-05
207,0.0,0.5150428941748476,91.84507741120407,8.920696856696322e-05
208,-3.1385023799084593,0.5127878554023184,91.43029757524279,0.001551470467022994
209,0.0,0.7464626260774188,94.58195502362324,9.057035472401563e-05
210,0.0,0.506766499896255,91.73743687522273,9.057920901733506e-05
211,0.0,0.6479761237529467,93.56279632550064,8.485742217115978e-05
212,-3.2099393360549584,0.5122075924514604,91.43775063065215,0.0015541260489139563
213,0.0,0.6353606748966036,93.41318977654042,8.945027958392077e-05
214,0.0,0.5794393993308776,92.69602349255769,9.076124941179855e-05
215,0.0,0.7231228058856599,94.37622939906919,8.962405513476425e-05
216,-3.062437316053547,0.5075418232475281,91.40320857955702,0.0015238188591663844
217,0.0,0.7193461916529613,94.33734994887354,8.614466956298078e-05
218,0.0,0.6439418461916728,93.51333105898843,8.686728753577142e-05
219,0.0,0.5836205033059856,92.74990528054582,8.527317469254394e-05
220,-3.1753415224084165,0.5271421154325903,91.60108457551519,0.0015534249016793086
221,0.0,0.4874525190692621,91.48916103304437,0.0001060334270567765
222,0.0,0.551877865144174,92.33414822818602,0.0001036916572647498
223,0.0,0.49727690992896334,91.61272565794046,0.00010207009715345353
224,-3.2427670806646347,0.5300266640843506,91.61717689640072,0.0015759707445471606
225,0.0,0.7257742988131517,94.40173597273977,0.00010160754550572344
226,0.0,0.5872162560736812,92.80363263459027,0.00011173346367904637
227,0.0,0.6353582227868425,93.41318977654042,0.00010404897871891856
228,-3.0225010572758038,0.5208466970374273,91.55895539954706,0.001517318351671282
229,0.0,0.8054835419720598,94.97415748157718,0.00010171443648831799
230,0.0,0.7108636703466286,94.25742426144024,0.00010012543840144363
231,0.0,0.5495559487097361,92.29782397639786,9.006120215653804e-05
232,-2.951017635070457,0.5109831787226796,91.46161722136168,0.0014986265338742832
233,0.0,0.7538790347564022,94.6374467851893,8.849202604444348e-05
234,0.0,0.8496383751386128,95.12311657425882,9.076904755761506e-05
235,0.0,0.6274839302809703,93.31155004487535,8.686787069062285e-05
236,-2.967997390878736,0.5214284091969499,91.56445103994587,0.001504459938862516
237,0.0,0.6344398219849559,93.39635012475746,9.78106410508557e-05
238,0.0,0.5740614852766011,92.62397092182538,0.00010569445726426148
239,0.0,0.47004920422080265,91.2634790940831,9.246709380780347e-05
240,-2.935082745505497,0.5223907826678063,91.58532318006353,0.0015027733810830841
241,0.0,0.5946315899165675,92.89278782638864,9.888316061283107e-05
242,0.0,0.6633348635594133,93.7403856092533,9.79753712254104e-05
243,0.0,0.6714692950289636,93.83452773863108,9.966775205266849e-05
244,-2.949347293615574,0.5278491484853453,91.63110845315725,0.0015045177580601688
245,0.0,0.6961118962285004,94.10379163094522,0.00010417194196187068
246,0.0,0.6894272180411786,94.03110908817742,0.00010170651009904049
247,0.0,0.6440074624683201,93.51333105898843,0.00010265234626110919
248,-2.945031502567872,0.5241793010214079,91.59600933796,0.0015017665384109205
249,0.0,0.5589237746220477,92.42490643103741,0.00010222875247449223
250,0.0,0.4344948238722003,90.8319214532719,9.528234362192645e-05
251,0.0,0.620712532575251,93.22580594471555,0.00010341201914243572
252,-2.8520016661204863,0.5152733828001846,91.52606425086665,0.001471039745210646
253,0.0,0.6485129681987334,93.56279632550064,8.76020090191922e-05
254,0.0,0.5316922053570772,92.0618427162561,9.34879013943054e-05
255,0.0,0.70314676791787,94.1747254079653,9.744728001386449e-05
256,-2.8871074730559485,0.5177709172004026,91.53522961100336,0.001481707232023898
257,0.0,0.6372976271417579,93.42998780473403,9.712139929622387e-05
258,0.0,0.5824934420881047,92.73196098548168,9.246572903091774e-05
259,0.0,0.6442476998597277,93.51333105898843,9.009328276497393e-05
260,-2.9957937045401195,0.5135872017276449,91.47617193096639,0.0015088640570994256
261,0.0,0.3973805625157218,90.421850846043,9.726125065149576e-05
262,0.0,0.5933031433313118,92.87499883223963,8.846311962123765e-05
263,0.0,0.5673427260211487,92.53362534995284,9.40882544807118e-05
264,-2.947675476403674,0.5150202675073373,91.50063452258209,0.0014922964192937594
265,0.0,0.5441484274982067,92.22516785018047,9.371135265424459e-05
266,0.0,0.513830932437049,91.82709599016567,9.783917775245297e-05
267,0.0,0.6824426039710331,93.95675825420888,9.085379101097653e-05
268,-2.981945175837609,0.5186133898423192,91.53294763364009,0.001499246584511395
269,0.0,0.6399641226327774,93.46345641516764,9.476983212803003e-05
270,0.0,0.8123818999300018,95.00616646824116,9.898231257831787e-05
271,0.0,0.46318327852476554,91.17823350250977,9.613985364550323e-05
272,-2.9597227810590994,0.5185603597347127,91.53841848981563,0.0014888204499613467
273,0.0,0.5509231115886237,92.31598695639897,9.461552436216891e-05
274,0.0,0.5689195299503467,92.55171590705397,9.150969746931467e-05
275,0.0,0.5249147881112344,91.97133215964419,9.118611907361562e-05
276,-3.036697458301205,0.5163093985014405,91.5187128268443,0.001504770880875983
277,0.0,0.46173264875327863,91.16130029327165,8.956504970626385e-05
278,0.0,0.5207277502409835,91.9171469623112,9.258012385336723e-05
279,0.0,0.5754646228096649,92.64200465312805,9.870702944005807e-05
280,-2.967615125962766,0.5161479461197,91.52189284964265,0.001487288266911556
281,0.0,0.6687809270254214,93.8033736108577,9.098943223413671e-05
282,0.0,0.8017645459486337,94.9534894871279,9.31228331047175e-05
283,0.0,0.4412980405263685,90.9124793067176,9.427351988895985e-05
284,-3.0747333517792867,0.5176100575600024,91.51912816924249,0.0015118205525295719
285,0.0,0.5821342315263578,92.73196098548168,0.00010235093063452476
286,0.0,0.4933993795013592,91.55961611513264,8.884181222672908e-05
287,0.0,0.7441878681226993,94.55909741475143,9.299978134588882e-05
288,-3.080388127171318,0.5186171734006567,91.5242068107919,0.0015127001328854425
289,0.0,0.6932001273558989,94.07492395915318,9.68904821578967e-05
290,0.0,0.7028752583958285,94.1747254079653,0.00010124304541953304
291,0.0,0.7714039195250366,94.77017666170056,8.847360252860347e-05
292,-3.027156708732946,0.5085282549193532,91.43535129170144,0.0014933054210919036
293,0.0,0.7375386131891856,94.50034619770476,8.368834099426531e-05
294,0.0,0.45764476802936466,91.11074407204516,8.88199214732625e-05
295,0.0,0.6852197288642524,93.98669363236937,8.596657951573748e-05
296,-2.9253278075775597,0.5133953133801635,91.51446192818929,0.0014799452139601205
297,0.0,0.6481905928388156,93.56279632550064,9.629651487497549e-05
298,0.0,0.5867475130105457,92.78574174889648,8.84834327658351e-05
299,0.0,0.7003603358743675,94.146566899418,8.926808377811952e-05
300,-3.003298823532532,0.5107223697539703,91.47991434334054,0.0014816034093498292
301,0.0,0.548175460564811,92.27965993197908,9.067152898272427e-05
302,0.0,0.7989574814173102,94.93911213641341,8.748100481318597e-05
303,0.0,0.6183784878718377,93.1912620052724,8.406176088144689e-05
304,-2.970058290506131,0.5118690193098979,91.49080341759482,0.0014820281218544697
305,0.0,0.6647396784958818,93.75621596842066,9.248663666929326e-05
306,0.0,0.6236083671962278,93.26021171684178,9.044251168550637e-05
307,0.0,0.6347174698339173,93.39635012475746,8.564548116674823e-05
308,-3.0279231155873276,0.5014565043930249,91.3929936727377,0.001475643165244189
309,0.0,0.5017323032153111,91.66604579934983,8.121506584463838e-05
310,0.0,0.6141655838413229,93.13919829882506,8.206156283656452e-05
311,0.0,0.6414922663205905,93.4801257098149,7.740961488529331e-05
312,-2.9298457881377544,0.4971016841709738,91.36273450872034,0.0014472352352258207
313,0.0,0.7281566787109799,94.41436341024797,7.478118387328947e-05
314,0.0,0.629367142112394,93.32858815765948,7.90053686613246e-05
315,0.0,0.6911433959264653,94.04578163521253,7.536482354243297e-05
316,-2.9588847043632995,0.5048774349043925,91.42151413448171,0.0014631081152673797
317,0.0,0.37719290200280065,90.21539770731403,7.606742585363014e-05
318,0.0,0.6591989050926046,93.6925701098354,8.709000331323529e-05
319,0.0,0.745684278127488,94.57057278283706,8.725328360377332e-05
320,-2.9766551539796637,0.49237778588233727,91.28856992408801,0.0014564922177074857
321,0.0,0.6553586474884532,93.64428149726768,7.434526862476221e-05
322,0.0,0.5499480564358813,92.29782397639786,6.72595040888969e-05
323,0.0,0.5001984045411053,91.64825009202939,8.743427959922735e-05
324,-3.0076331985765137,0.49424046534902394,91.31484801565963,0.0014665019758624293
325,0.0,0.6539575557085118,93.62808316120604,7.926103122123556e-05
326,0.0,0.6909873384161395,94.04578163521253,7.707552023627056e-05
327,0.0,0.5344815432036569,92.09810258002199,7.499964679069626e-05
328,-3.1826974393916316,0.5027926280130656,91.3772407015378,0.0014977791754620913
329,0.0,0.6455023617090864,93.52986582592196,7.96279299991254e-05
330,0.0,0.6891922494923994,94.03110908817742,8.910300874659048e-05
331,0.0,0.733292609644481,94.46401914285147,7.815918417193966e-05
332,-3.041462715322268,0.5012881957788055,91.37911437350607,0.0014730097943290467
333,0.0,0.4386664908118423,90.88010227227659,8.647572364023689e-05
334,0.0,0.6237013285171401,93.26021171684178,8.145790680716994e-05
335,0.0,0.7950106745142291,94.91666095464682,7.948374969627164e-05
336,-2.975640413496876,0.49328740482307537,91.3083319985573,0.0014536770987836492
337,0.0,0.7924933711718415,94.90111090729687,7.394841303473017e-05
338,0.0,0.716877854660267,94.31102476657429,7.833033165038565e-05
339,0.0,0.4237654538739684,90.70581911802184,7.104222310544649e-05
340,-2.876308598948526,0.4954292391684396,91.32668560880663,0.0014489530142827978
341,0.0,0.4058417135695245,90.50898878879384,7.74094782066558e-05
342,0.0,0.9433531713988965,94.93039795238168,7.511263649760245e-05
343,0.0,0.6019042487109644,92.98138527573495,8.005520489092082e-05
344,-2.9441510083852336,0.5036011134911723,91.40589148030037,0.001463825128249202
345,0.0,0.4346954773582696,90.8319214532719,7.885363111682282e-05
346,0.0,0.815592419258205,95.01810185622828,8.388165763871564e-05
347,0.0,0.607242013187584,93.05180758175092,8.183218726212215e-05
348,-2.9512771187291946,0.5019718694865041,91.38947796341876,0.0014633882137296563
349,0.0,0.6128549224162761,93.12178022591944,8.148060663501209e-05
350,0.0,0.6688576184944655,93.8033736108577,8.56381348436008e-05
351,0.0,0.5785043795515433,92.67803158229059,8.305795625713592e-05
352,-2.885146605898626,0.4914563169818207,91.30243161185568,0.0014407237071158427
353,0.0,0.5773733605742104,92.66002508788192,7.218167146636555e-05
354,0.0,0.5209773540118116,91.9171469623112,7.617139629607469e-05
355,0.0,0.6060335353447858,93.03424255155419,7.584730195822444e-05
356,-2.779722553008469,0.49127398444646964,91.32040379006703,0.0014175825355301826
357,0.0,0.6748617776170257,93.86544841722389,6.995798864059657e-05
358,0.0,0.5582327535693037,92.40676335726624,7.424370399526967e-05
359,0.0,0.5554318679030343,92.37046307193249,7.625365962567577e-05
360,-2.8794178075622767,0.4946083241906592,91.33287471719105,0.0014411332159760077
361,0.0,0.662273283053659,93.72450075056905,7.619906062113532e-05
362,0.0,0.5553186110093091,92.37046307193249,8.001286291483283e-05
363,0.0,0.5444626599284527,92.22516785018047,7.316998214288578e-05
364,-2.8519450169842457,0.49273688720877074,91.31233152194343,0.001438890733524833
365,0.0,0.5362181081519951,92.11624185981682,7.712487767915932e-05
366,0.0,0.8913649635893358,95.13105296105816,7.554115590360922e-05
367,0.0,0.35648180315910133,90.0269567018691,7.295523658819056e-05
368,-2.894369000045117,0.49403069649672665,91.31202239299876,0.0014480017192916132
369,0.0,0.5045241293982775,91.70170097556081,7.866658919951665e-05
370,0.0,0.4758232354404641,91.33233239401847,7.501219968620592e-05
371,0.0,0.7692553149152008,94.75088022563465,7.458958879314988e-05
372,-3.0249017439200543,0.5072858271428919,91.43549168285111,0.001485331370389189
373,0.0,0.6154059173876859,93.15658504888336,8.312106157564922e-05
374,0.0,0.6206527090129483,93.22580594471555,9.170768560217893e-05
375,0.0,0.5318718932898008,92.0618427162561,8.315037563456958e-05
376,-3.194910598336719,0.4989553134621202,91.35354452204153,0.001488113296150989
377,0.0,0.5164850077795696,91.8630738627342,8.619678498569195e-05
378,0.0,0.4921324193346545,91.54196273826902,7.735053505124402e-05
379,0.0,0.5934509971266039,92.87499883223963,8.18791130096801e-05
380,-3.1918286112195347,0.5110800863844729,91.46849873794608,0.0015094335261156317
381,0.0,0.5783702455203623,92.67803158229059,8.827134939215045e-05
382,0.0,0.5521609232209078,92.33414822818602,8.90804567627106e-05
383,0.0,0.7233288622444867,94.37622939906919,8.905272451589121e-05
384,-3.1052187208479154,0.5033370156022252,91.40060957596431,0.0014765603609770072
385,0.0,0.6169274752190855,93.17393983229793,8.168554891654242e-05
386,0.0,0.6812522135548446,93.94169497423123,8.021222042660919e-05
387,0.0,0.6539642362415903,93.62808316120604,8.141810752969915e-05
388,-3.130996639287332,0.5045033749383425,91.41109271999761,0.001484846204523819
389,0.0,0.4509462561729586,91.02733368607643,8.472912409381667e-05
390,0.0,0.6825834148682414,93.95675825420888,7.936281963987384e-05
391,0.0,0.6511950503971661,93.59553715405234,8.254959509444087e-05
392,-3.1463776495220372,0.5018625570865847,91.39050476804847,0.0014785657609271898
393,0.0,0.5565420553979675,92.38861535629914,8.466509761230114e-05
394,0.0,0.589263354398798,92.82150442956785,7.808557144676032e-05
395,0.0,0.6099119220575769,93.08685268675161,8.214182486109955e-05
396,-3.0302486708387733,0.4896595509098403,91.28703739155843,0.0014502163348490216
397,0.0,0.668955295812947,93.8033736108577,7.724732429872206e-05
398,0.0,0.6716166007709261,93.83452773863108,7.560351736329633e-05
399,0.0,0.5225460706652146,91.93519709784448,6.726907600802302e-05
400,-3.0087468475394417,0.49033661084930963,91.29427569723886,0.0014468274191781934
401,0.0,0.6238243600303461,93.26021171684178,7.952569566315311e-05
