,GDP,GDP_scaled
2020-03-31,21093.24566772417,86.71494227848156
2020-04-01,19958.291,85.0
2020-04-02,21107.28608640522,86.73615766997557
2020-04-03,21114.303240534908,86.74676074922961
2020-04-04,21121.318357857468,86.75736075082182
2020-04-05,21128.33143837296,86.7679576747523
2020-04-06,21135.342482081265,86.77855152102086
2020-04-07,21142.351488982327,86.78914228962742
2020-04-08,21149.358459076262,86.79972998057215
2020-04-09,21156.363392363128,86.81031459385514
2020-04-10,21163.366288842866,86.82089612947631
2020-04-11,21170.367148515303,86.83147458743538
2020-04-12,21177.365971380612,86.84204996773263
2020-04-13,21184.362757438852,86.85262227036814
2020-04-14,21191.357506689965,86.86319149534182
2020-04-15,21198.350219133834,86.87375764265352
2020-04-16,21205.340894770517,86.88432071230328
2020-04-17,21212.329533600132,86.89488070429131
2020-04-18,21219.31613562262,86.90543761861751
2020-04-19,21226.300700837863,86.91599145528171
2020-04-20,21233.28322924592,86.926542214284
2020-04-21,21240.26372084691,86.93708989562455
2020-04-22,21247.24217564077,86.94763449930326
2020-04-23,21254.21859362739,86.95817602531999
2020-04-24,21261.19297480688,86.96871447367488
2020-04-25,21268.165319179243,86.97924984436794
2020-04-26,21275.13562674448,86.98978213739917
2020-04-27,21282.10389750247,87.00031135276842
2020-04-28,21289.070131453336,87.01083749047584
2020-04-29,21296.034328597132,87.0213605505215
2020-04-30,21302.996488933743,87.03188053290526
2020-05-01,21309.95661246311,87.04239743762702
2020-05-02,21316.91469918535,87.05291126468694
2020-05-03,21323.87074910052,87.06342201408512
2020-05-04,21330.824762208504,87.0739296858214
2020-05-05,21337.776738509245,87.08443427989567
2020-05-06,21344.72667800286,87.09493579630812
2020-05-07,21351.674580689403,87.10543423505882
2020-05-08,21358.62044656882,87.11592959614771
2020-05-09,21365.564275640936,87.1264218795745
2020-05-10,21372.50606790604,87.13691108533963
2020-05-11,21379.44582336396,87.14739721344286
2020-05-12,21386.383542014635,87.15788026388408
2020-05-13,21393.319223858183,87.16836023666347
2020-05-14,21400.252868894604,87.17883713178105
2020-05-15,21407.184477123898,87.18931094923678
2020-05-16,21414.114048546006,87.19978168903062
2020-05-17,21421.04158316087,87.21024935116245
2020-05-18,21427.967080968723,87.22071393563262
2020-05-19,21434.89054196945,87.23117544244096
2020-05-20,21441.811966162873,87.24163387158723
2020-05-21,21448.73135354917,87.25208922307166
2020-05-22,21455.648704128398,87.26254149689436
2020-05-23,21462.56401790044,87.27299069305514
2020-05-24,21469.477294865297,87.283436811554
2020-05-25,21476.38853502297,87.29387985239094
2020-05-26,21483.29773837357,87.30431981556615
2020-05-27,21490.204904917045,87.31475670107955
2020-05-28,21497.11003465322,87.32519050893083
2020-05-29,21504.013127582264,87.3356212391203
2020-05-30,21510.9141837043,87.34604889164811
2020-05-31,21517.81320301909,87.35647346651393
2020-06-01,21524.710185526696,87.36689496371784
2020-06-02,21531.605131227116,87.37731338325982
2020-06-03,21538.498040120525,87.38772872514015
2020-06-04,21545.38891220675,87.39814098935858
2020-06-05,21552.27774748573,87.408550175915
2020-06-06,21559.164545957523,87.4189562848095
2020-06-07,21566.049307622307,87.42935931604234
2020-06-08,21572.932032479905,87.43975926961329
2020-06-09,21579.81272053026,87.45015614552221
2020-06-10,21586.691371773428,87.46054994376924
2020-06-11,21593.567986209586,87.4709406643546
2020-06-12,21600.44256383856,87.48132830727806
2020-06-13,21607.315104660287,87.49171287253952
2020-06-14,21614.18560867489,87.50209436013915
2020-06-15,21621.05407588242,87.51247277007704
2020-06-16,21627.920506282768,87.52284810235301
2020-06-17,21634.78489987587,87.53322035696698
2020-06-18,21641.647256661847,87.54358953391912
2020-06-19,21648.507576640754,87.55395563320954
2020-06-20,21655.365859812533,87.5643186548381
2020-06-21,21662.22210617701,87.57467859880461
2020-06-22,21669.07631573436,87.58503546510926
2020-06-23,21675.928488484642,87.59538925375219
2020-06-24,21682.778624427796,87.60573996473329
2020-06-25,21689.626723563648,87.6160875980523
2020-06-26,21696.47278589249,87.62643215370966
2020-06-27,21703.316811414144,87.6367736317051
2020-06-28,21710.158800128556,87.64711203203854
2020-06-29,21716.99875203584,87.65744735471014
2020-06-30,21723.836667136056,87.66777959972002
2020-07-01,21704.437,87.63846626209852
2020-07-02,21737.50638691493,87.68843485675403
2020-07-03,21744.33819159359,87.69875786877816
2020-07-04,21751.16795946518,87.70907780314056
2020-07-05,21757.995690529584,87.71939465984103
2020-07-06,21764.821384786803,87.72970843887958
2020-07-07,21771.645042236836,87.74001914025624
2020-07-08,21778.4666628798,87.75032676397115
2020-07-09,21785.28624671558,87.76063131002414
2020-07-10,21792.103793744172,87.77093277841523
2020-07-11,21798.91930396558,87.7812311691444
2020-07-12,21805.73277737992,87.79152648221182
2020-07-13,21812.54421398713,87.80181871761742
2020-07-14,21819.353613787098,87.81210787536102
2020-07-15,21826.16097677988,87.8223939554427
2020-07-16,21832.966302965593,87.83267695786265
2020-07-17,21839.76959234418,87.84295688262077
2020-07-18,21846.57084491552,87.85323372971689
2020-07-19,21853.370060679736,87.86350749915118
2020-07-20,21860.167239636823,87.87377819092364
2020-07-21,21866.962381786783,87.88404580503428
2020-07-22,21873.7554871295,87.89431034148292
2020-07-23,21880.54655566509,87.90457180026974
2020-07-24,21887.33558739355,87.9148301813947
2020-07-25,21894.122582314885,87.92508548485787
2020-07-26,21900.907540429034,87.9353377106591
2020-07-27,21907.69046173594,87.94558685879835
2020-07-28,21914.471346235834,87.95583292927594
2020-07-29,21921.250193928543,87.9660759220916
2020-07-30,21928.027004814066,87.97631583724537
2020-07-31,21934.801778892404,87.98655267473721
2020-08-01,21941.574516163673,87.99678643456733
2020-08-02,21948.345216627757,88.00701711673551
2020-08-03,21955.113880284596,88.0172447212417
2020-08-04,21961.88050713431,88.02746924808605
2020-08-05,21968.645097176952,88.03769069726869
2020-08-06,21975.407650412468,88.04790906878948
2020-08-07,21982.16816684074,88.05812436264827
2020-08-08,21988.926646461827,88.06833657884516
2020-08-09,21995.683089275844,88.07854571738031
2020-08-10,22002.437495282735,88.08875177825362
2020-08-11,22009.189864482323,88.09895476146484
2020-08-12,22015.940196874843,88.10915466701432
2020-08-13,22022.688492460293,88.11935149490208
2020-08-14,22029.4347512385,88.12954524512782
2020-08-15,22036.17897320952,88.13973591769164
2020-08-16,22042.921158373472,88.14992351259374
2020-08-17,22049.66130673024,88.1601080298339
2020-08-18,22056.39941827976,88.1702894694121
2020-08-19,22063.135493022157,88.18046783132844
2020-08-20,22069.869530957483,88.19064311558304
2020-08-21,22076.601532085682,88.20081532217583
2020-08-22,22083.331496406638,88.21098445110661
2020-08-23,22090.059423920407,88.22115050237548
2020-08-24,22096.785314627108,88.2313134759826
2020-08-25,22103.50916852668,88.24147337192791
2020-08-26,22110.23098561901,88.25163019021122
2020-08-27,22116.950765904156,88.26178393083259
2020-08-28,22123.66850938223,88.27193459379224
2020-08-29,22130.38421605318,88.28208217909005
2020-08-30,22137.097885916883,88.29222668672588
2020-08-31,22143.8095189734,88.30236811669977
2020-09-01,22150.51911522291,88.31250646901202
2020-09-02,22157.22667466523,88.32264174366236
2020-09-03,22163.93219730031,88.3327739406507
2020-09-04,22170.635683128203,88.34290305997712
2020-09-05,22177.337132149085,88.3530291016419
2020-09-06,22184.03654436278,88.36315206564475
2020-09-07,22190.733919769234,88.3732719519856
2020-09-08,22197.42925836856,88.38338876066462
2020-09-09,22204.122560160817,88.39350249168191
2020-09-10,22210.813825145888,88.40361314503728
2020-09-11,22217.503053323715,88.41372072073065
2020-09-12,22224.190244694415,88.4238252187622
2020-09-13,22230.875399258046,88.43392663913201
2020-09-14,22237.55851701449,88.4440249818399
2020-09-15,22244.23959796375,88.45412024688588
2020-09-16,22250.918642105826,88.46421243426994
2020-09-17,22257.59564944083,88.47430154399225
2020-09-18,22264.27061996865,88.48438757605267
2020-09-19,22270.943553689285,88.49447053045117
2020-09-20,22277.614450602734,88.50455040718774
2020-09-21,22284.283310709114,88.51462720626259
2020-09-22,22290.950134008366,88.5247009276756
2020-09-23,22297.614920500375,88.5347715714266
2020-09-24,22304.277670185198,88.54483913751571
2020-09-25,22310.938383062952,88.55490362594307
2020-09-26,22317.59705913358,88.5649650367086
2020-09-27,22324.253698396962,88.57502336981213
2020-09-28,22330.90830085316,88.58507862525374
2020-09-29,22337.560866502405,88.5951308030338
2020-09-30,22344.211395344348,88.60517990315176
2020-10-01,22087.16,88.21676940698396
2020-10-02,22357.506342606794,88.62526887040212
2020-10-03,22364.150761027297,88.6353087375345
2020-10-04,22370.793142640614,88.64534552700499
2020-10-05,22377.433487446746,88.65537923881357
2020-10-06,22384.07179544581,88.66540987296038
2020-10-07,22390.708066637744,88.6754374294454
2020-10-08,22397.342301022436,88.6854619082684
2020-10-09,22403.974498599942,88.69548330942948
2020-10-10,22410.60465937038,88.70550163292882
2020-10-11,22417.23278333369,88.71551687876632
2020-10-12,22423.858870489756,88.72552904694186
2020-10-13,22430.482920838636,88.73553813745545
2020-10-14,22437.104934380506,88.74554415030741
2020-10-15,22443.72491111519,88.75554708549744
2020-10-16,22450.34285104263,88.76554694302547
2020-10-17,22456.958754162886,88.7755437228916
2020-10-18,22463.57262047613,88.78553742509607
2020-10-19,22470.18444998219,88.79552804963862
2020-10-20,22476.794242681004,88.80551559651917
2020-10-21,22483.40199857269,88.8155000657379
2020-10-22,22490.007717657252,88.82548145729479
2020-10-23,22496.611399934744,88.83545977118996
2020-10-24,22503.213045404933,88.84543500742302
2020-10-25,22509.812654067995,88.85540716599427
2020-10-26,22516.410225923988,88.86537624690376
2020-10-27,22523.005760972796,88.87534225015136
2020-10-28,22529.59925921436,88.88530517573695
2020-10-29,22536.190720648796,88.89526502366071
2020-10-30,22542.780145276163,88.90522179392273
2020-10-31,22549.367533096403,88.91517548652293
2020-11-01,22555.95288410934,88.92512610146103
2020-11-02,22562.53619831521,88.9350736387374
2020-11-03,22569.117475713952,88.94501809835194
2020-11-04,22575.69671630551,88.95495948030457
2020-11-05,22582.27392008988,88.96489778459528
2020-11-06,22588.849087067065,88.97483301122408
2020-11-07,22595.42221723724,88.98476516019122
2020-11-08,22601.99331060017,88.99469423149637
2020-11-09,22608.562367155915,89.0046202251396
2020-11-10,22615.129386904533,89.01454314112101
2020-11-11,22621.694369846024,89.02446297944059
2020-11-12,22628.257315980387,89.03437974009833
2020-11-13,22634.818225307507,89.04429342309408
2020-11-14,22641.37709782744,89.0542040284279
2020-11-15,22647.933933540364,89.06411155610009
2020-11-16,22654.4887324461,89.07401600611036
2020-11-17,22661.041494544595,89.08391737845862
2020-11-18,22667.59221983602,89.09381567314514
2020-11-19,22674.140908320318,89.10371089016985
2020-11-20,22680.687559997372,89.11360302953256
2020-11-21,22687.23217486724,89.12349209123333
2020-11-22,22693.77475293004,89.13337807527238
2020-11-23,22700.31529418571,89.1432609816496
2020-11-24,22706.85379863414,89.15314081036482
2020-11-25,22713.390266275383,89.16301756141812
2020-11-26,22719.924697109614,89.17289123480975
2020-11-27,22726.45709113666,89.1827618305395
2020-11-28,22732.987448356464,89.19262934860723
2020-11-29,22739.51576876908,89.20249378901306
2020-11-30,22746.042052374687,89.21235515175722
2020-12-01,22752.566299173108,89.22221343683947
2020-12-02,22759.088509164285,89.23206864425973
2020-12-03,22765.608682348335,89.24192077401815
2020-12-04,22772.126818725257,89.25176982611475
2020-12-05,22778.64291829511,89.2616158005496
2020-12-06,22785.156981057662,89.27145869732237
2020-12-07,22791.669007013086,89.28129851643332
2020-12-08,22798.17899616144,89.29113525788253
2020-12-09,22804.68694850261,89.3009689216698
2020-12-10,22811.192864036537,89.31079950779511
2020-12-11,22817.696742763335,89.32062701625856
2020-12-12,22824.198584683065,89.33045144706028
2020-12-13,22830.698389795667,89.34027280020018
2020-12-14,22837.196158100967,89.350091075678
2020-12-15,22843.69188959914,89.35990627349398
2020-12-16,22850.185584290244,89.36971839364821
2020-12-17,22856.67724217422,89.37952743614062
2020-12-18,22863.166863250954,89.38933340097103
2020-12-19,22869.6544475205,89.39913628813953
2020-12-20,22876.13999498298,89.40893609764629
2020-12-21,22882.62350563833,89.41873282949122
2020-12-22,22889.104979486438,89.42852648367415
2020-12-23,22895.58441652736,89.43831706019516
2020-12-24,22902.06181676127,89.44810455905453
2020-12-25,22908.537180187996,89.45788898025197
2020-12-26,22915.01050680742,89.46767032378733
2020-12-27,22921.481796619773,89.47744858966095
2020-12-28,22927.951049625,89.48722377787274
2020-12-29,22934.41826582316,89.4969958884228
2020-12-30,22940.883445214015,89.50676492131078
2020-12-31,22947.346587797685,89.51653087653682
2021-01-01,22680.693,89.11361124950007
2021-01-02,22960.26676254382,89.5360535540037
2021-01-03,22966.72379470605,89.5458102762442
2021-01-04,22973.17879006127,89.55556392082302
2021-01-05,22979.631748609245,89.56531448773984
2021-01-06,22986.082670350035,89.57506197699476
2021-01-07,22992.5315552837,89.58480638858785
2021-01-08,22998.978403410234,89.59454772251911
2021-01-09,23005.423214729642,89.60428597878855
2021-01-10,23011.865989241807,89.61402115739598
2021-01-11,23018.306726946787,89.62375325834151
2021-01-12,23024.745427844755,89.63348228162536
2021-01-13,23031.182091935538,89.64320822724733
2021-01-14,23037.616719219077,89.65293109520726
2021-01-15,23044.04930969549,89.6626508855054
2021-01-16,23050.47986336483,89.67236759814179
2021-01-17,23056.90838022699,89.68208123311626
2021-01-18,23063.334860281902,89.69179179042872
2021-01-19,23069.75930352969,89.70149927007937
2021-01-20,23076.181709970406,89.71120367206828
2021-01-21,23082.602079603937,89.72090499639526
2021-01-22,23089.020412430225,89.73060324306024
2021-01-23,23095.436708449386,89.74029841206341
2021-01-24,23101.850967661478,89.74999050340483
2021-01-25,23108.263190066442,89.75967951708444
2021-01-26,23114.673375664104,89.76936545310193
2021-01-27,23121.08152445464,89.77904831145761
2021-01-28,23127.487636438105,89.78872809215156
2021-01-29,23133.891711614444,89.79840479518367
2021-01-30,23140.29374998354,89.80807842055377
2021-01-31,23146.69375154545,89.81774896826197
2021-02-01,23153.09171630029,89.82741643830843
2021-02-02,23159.487644248,89.83708083069305
2021-02-03,23165.88153538847,89.84674214541567
2021-02-04,23172.273389721755,89.85640038247641
2021-02-05,23178.66320724797,89.86605554187537
2021-02-06,23185.050987967057,89.87570762361253
2021-02-07,23191.4367318789,89.88535662768767
2021-02-08,23197.820438983617,89.89500255410098
2021-02-09,23204.202109281207,89.90464540285248
2021-02-10,23210.58174277167,89.91428517394215
2021-02-11,23216.959339454887,89.92392186736981
2021-02-12,23223.334899330977,89.93355548313565
2021-02-13,23229.7084224,89.94318602123975
2021-02-14,23236.079908661835,89.95281348168194
2021-02-15,23242.449358116428,89.96243786446212
2021-02-16,23248.816770763893,89.97205916958048
2021-02-17,23255.18214660423,89.981677397037
2021-02-18,23261.5454856375,89.9912925468318
2021-02-19,23267.906787863467,90.0009046189645
2021-02-20,23274.266053282423,90.01051361343553
2021-02-21,23280.623281894135,90.02011953024459
2021-02-22,23286.978473698662,90.02972236939172
2021-02-23,23293.33162869606,90.03932213087703
2021-02-24,23299.682746886334,90.04891881470051
2021-02-25,23306.031828269537,90.05851242086226
2021-02-26,23312.37887284544,90.0681029493619
2021-02-27,23318.723880614154,90.07769040019963
2021-02-28,23325.06685157586,90.08727477337573
2021-03-01,23331.40778573038,90.09685606888989
2021-03-02,23337.746683077654,90.10643428674206
2021-03-03,23344.083543617802,90.11600942693241
2021-03-04,23350.41836735088,90.12558148946101
2021-03-05,23356.751154276775,90.1351504743277
2021-03-06,23363.081904395483,90.14471638153248
2021-03-07,23369.410617706948,90.15427921107525
2021-03-08,23375.7372942114,90.16383896295636
2021-03-09,23382.061933908728,90.17339563717566
2021-03-10,23388.384536798752,90.18294923373287
2021-03-11,23394.70510288165,90.19249975262824
2021-03-12,23401.023632157536,90.20204719386197
2021-03-13,23407.34012462618,90.21159155743369
2021-03-14,23413.654580287635,90.2211328433435
2021-03-15,23419.966999141907,90.2306710515914
2021-03-16,23426.27738118911,90.24020618217756
2021-03-17,23432.585726429184,90.24973823510189
2021-03-18,23438.892034862016,90.25926721036421
2021-03-19,23445.19630648766,90.26879310796463
2021-03-20,23451.49854130624,90.2783159279033
2021-03-21,23457.798739317688,90.28783567018016
2021-03-22,23464.096900521894,90.297352334795
2021-03-23,23470.393024918973,90.30686592174803
2021-03-24,23476.687112508924,90.3163764310392
2021-03-25,23482.979163291748,90.32588386266858
2021-03-26,23489.269177267328,90.33538821663595
2021-03-27,23495.55715443578,90.34488949294148
2021-03-28,23501.843094797106,90.35438769158519
2021-03-29,23508.126998351363,90.36388281256717
2021-03-30,23514.408865098318,90.37337485588705
2021-03-31,23520.688695038145,90.3828638215451
2021-04-01,23425.91,90.23965106085734
2021-04-02,23533.242244496476,90.40183251987582
2021-04-03,23539.515964014805,90.41131225254821
2021-04-04,23545.787646726007,90.42078890755879
2021-04-05,23552.05729263014,90.43026248490762
2021-04-06,23558.324901727086,90.43973298459454
2021-04-07,23564.590474016848,90.44920040661955
2021-04-08,23570.854009499482,90.45866475098273
2021-04-09,23577.11550817499,90.46812601768409
2021-04-10,23583.374970043253,90.47758420672344
2021-04-11,23589.63239510439,90.48703931810095
2021-04-12,23595.887783358397,90.49649135181664
2021-04-13,23602.141134805337,90.50594030787062
2021-04-14,23608.392449444975,90.51538618626248
2021-04-15,23614.641727277485,90.52482898699252
2021-04-16,23620.88896830287,90.53426871006073
2021-04-17,23627.134172521182,90.54370535546721
2021-04-18,23633.377339932194,90.5531389232116
2021-04-19,23639.61847053608,90.56256941329416
2021-04-20,23645.857564332895,90.57199682571498
2021-04-21,23652.094621322525,90.58142116047388
2021-04-22,23658.32964150497,90.59084241757088
2021-04-23,23664.56262488023,90.60026059700596
2021-04-24,23670.79357144842,90.60967569877928
2021-04-25,23677.022481209424,90.61908772289071
2021-04-26,23683.249354163243,90.62849666934022
2021-04-27,23689.474190309877,90.63790253812782
2021-04-28,23695.69698964944,90.64730532925367
2021-04-29,23701.91775218188,90.6567050427177
2021-04-30,23708.136477907072,90.66610167851974
2021-05-01,23714.35316682508,90.67549523665986
2021-05-02,23720.567818936077,90.68488571713831
2021-05-03,23726.78043423983,90.69427311995477
2021-05-04,23732.9910127364,90.70365744510931
2021-05-05,23739.19955442584,90.71303869260203
2021-05-06,23745.406059308152,90.72241686243292
2021-05-07,23751.61052738334,90.73179195460199
2021-05-08,23757.81295865128,90.74116396910905
2021-05-09,23764.013353112096,90.75053290595429
2021-05-10,23770.211710765783,90.7598987651377
2021-05-11,23776.408031612402,90.76926154665938
2021-05-12,23782.60231565172,90.77862125051895
2021-05-13,23788.794562883908,90.78797787671671
2021-05-14,23794.98477330897,90.79733142525264
2021-05-15,23801.172946926963,90.80668189612683
2021-05-16,23807.359083737654,90.81602928933893
2021-05-17,23813.543183741218,90.8253736048892
2021-05-18,23819.725246937713,90.83471484277774
2021-05-19,23825.905273327022,90.84405300300435
2021-05-20,23832.083262909087,90.85338808556898
2021-05-21,23838.259215684026,90.86272009047175
2021-05-22,23844.433131651895,90.87204901771281
2021-05-23,23850.605010812636,90.88137486729204
2021-05-24,23856.774853166135,90.89069763920926
2021-05-25,23862.942658712447,90.90001733346458
2021-05-26,23869.10842745175,90.90933395005823
2021-05-27,23875.272159383807,90.91864748898988
2021-05-28,23881.43385450862,90.92795795025954
2021-05-29,23887.593512826425,90.93726533386754
2021-05-30,23893.751134337042,90.94656963981362
2021-05-31,23899.906719040475,90.9558708680978
2021-06-01,23906.06026693672,90.96516901872006
2021-06-02,23912.21177802584,90.97446409168049
2021-06-03,23918.361252307892,90.98375608697918
2021-06-04,23924.50868978264,90.9930450046158
2021-06-05,23930.65409045026,91.00233084459057
2021-06-06,23936.797454310814,91.01161360690361
2021-06-07,23942.93878136424,91.02089329155481
2021-06-08,23949.07807161042,91.03016989854402
2021-06-09,23955.215325049416,91.03944342787132
2021-06-10,23961.350541681342,91.04871387953688
2021-06-11,23967.48372150614,91.0579812535406
2021-06-12,23973.61486452364,91.06724554988224
2021-06-13,23979.743970734067,91.07650676856214
2021-06-14,23985.87104013737,91.08576490958022
2021-06-15,23991.996072733542,91.09501997293646
2021-06-16,23998.119068522472,91.1042719586307
2021-06-17,24004.240027504216,91.11352086666304
2021-06-18,24010.35894967895,91.12276669703371
2021-06-19,24016.475835046498,91.13200944974248
2021-06-20,24022.590683606802,91.14124912478925
2021-06-21,24028.70349535992,91.1504857221741
2021-06-22,24034.81427030603,91.15971924189729
2021-06-23,24040.923008444952,91.16894968395857
2021-06-24,24047.02970977663,91.17817704835787
2021-06-25,24053.134374301182,91.1874013350953
2021-06-26,24059.237002018606,91.19662254417094
2021-06-27,24065.33759292896,91.20584067558482
2021-06-28,24071.436147032015,91.21505572933663
2021-06-29,24077.53266432794,91.2242677054266
2021-06-30,24083.627144816797,91.23347660385483
2021-07-01,23982.379,91.08048835762618
2021-07-02,24095.809995372954,91.25188516772556
2021-07-03,24101.898365440255,91.26108483316804
2021-07-04,24107.984698700486,91.2702814209488
2021-07-05,24114.06899515353,91.27947493106764
2021-07-06,24120.15125479939,91.28866536352456
2021-07-07,24126.231477638066,91.29785271831958
2021-07-08,24132.309663669672,91.30703699545283
2021-07-09,24138.38581289415,91.31621819492429
2021-07-10,24144.459925311327,91.32539631673363
2021-07-11,24150.532000921376,91.33457136088116
2021-07-12,24156.602039724414,91.34374332736704
2021-07-13,24162.670041720266,91.35291221619099
2021-07-14,24168.736006908817,91.36207802735287
2021-07-15,24174.799935290357,91.37124076085308
2021-07-16,24180.86182686477,91.38040041669149
2021-07-17,24186.92168163188,91.38955699486777
2021-07-18,24192.979499591864,91.39871049538226
2021-07-19,24199.035280744778,91.407860918235
2021-07-20,24205.089025090565,91.41700826342591
2021-07-21,24211.14073262905,91.42615253095472
2021-07-22,24217.190403360408,91.43529372082172
2021-07-23,24223.238037284755,91.44443183302707
2021-07-24,24229.283634401858,91.4535668675704
2021-07-25,24235.327194711776,91.46269882445182
2021-07-26,24241.368718214508,91.47182770367135
2021-07-27,24247.40820491023,91.4809535052292
2021-07-28,24253.445654798707,91.49007622912507
2021-07-29,24259.48106788,91.499195875359
2021-07-30,24265.514444154163,91.50831244393112
2021-07-31,24271.5457836212,91.51742593484141
2021-08-01,24277.57508628111,91.52653634808988
2021-08-02,24283.602352133777,91.53564368367634
2021-08-03,24289.627581179317,91.54474794160097
2021-08-04,24295.65077341773,91.55384912186379
2021-08-05,24301.671928849013,91.56294722446478
2021-08-06,24307.691047473054,91.57204224940375
2021-08-07,24313.708129289967,91.5811341966809
2021-08-08,24319.723174299812,91.59022306629632
2021-08-09,24325.73618250247,91.59930885824983
2021-08-10,24331.747153897886,91.60839157254132
2021-08-11,24337.756088486174,91.61747120917099
2021-08-12,24343.762986267393,91.62654776813892
2021-08-13,24349.767847241426,91.63562124944494
2021-08-14,24355.770671408274,91.64469165308904
2021-08-15,24361.771458767937,91.65375897907123
2021-08-16,24367.77020932053,91.6628232273917
2021-08-17,24373.766923065938,91.67188439805022
2021-08-18,24379.76160000416,91.68094249104684
2021-08-19,24385.754240135197,91.68999750638156
2021-08-20,24391.744843459164,91.69904944405452
2021-08-21,24397.733409976005,91.70809830406566
2021-08-22,24403.719939685543,91.71714408641472
2021-08-23,24409.704432588012,91.72618679110204
2021-08-24,24415.686888683354,91.73522641812752
2021-08-25,24421.66730797157,91.74426296749118
2021-08-26,24427.64569045254,91.75329643919284
2021-08-27,24433.622036126326,91.76232683323258
2021-08-28,24439.596344993042,91.77135414961057
2021-08-29,24445.56861705263,91.78037838832677
2021-08-30,24451.538852304977,91.78939954938093
2021-08-31,24457.507050750253,91.79841763277338
2021-09-01,24463.473212388402,91.80743263850398
2021-09-02,24469.43733721925,91.8164445665725
2021-09-03,24475.39942524297,91.8254534169792
2021-09-04,24481.35947645968,91.83445918972424
2021-09-05,24487.317490869144,91.84346188480728
2021-09-06,24493.273468471423,91.85246150222841
2021-09-07,24499.227409266517,91.86145804198762
2021-09-08,24505.179313254543,91.87045150408508
2021-09-09,24511.12918043544,91.87944188852074
2021-09-10,24517.077010809095,91.88842919529438
2021-09-11,24523.022804375563,91.89741342440611
2021-09-12,24528.96656113502,91.90639457585618
2021-09-13,24534.908281087293,91.91537264964435
2021-09-14,24540.847964232322,91.92434764577052
2021-09-15,24546.785610570165,91.93331956423476
2021-09-16,24552.721220100997,91.94228840503736
2021-09-17,24558.654792824644,91.95125416817805
2021-09-18,24564.586328741047,91.96021685365673
2021-09-19,24570.515827850322,91.96917646147358
2021-09-20,24576.44329015247,91.9781329916286
2021-09-21,24582.36871564755,91.9870864441219
2021-09-22,24588.292104335327,91.99603681895309
2021-09-23,24594.213456215977,92.00498411612246
2021-09-24,24600.132771289558,92.01392833563008
2021-09-25,24606.050049555954,92.02286947747581
2021-09-26,24611.965291015105,92.03180754165953
2021-09-27,24617.87849566713,92.04074252818143
2021-09-28,24623.789663512085,92.04967443704157
2021-09-29,24629.698794549913,92.05860326823989
2021-09-30,24635.60588878044,92.06752902177612
2021-10-01,24813.6,92.3364821661896
2021-10-02,24647.413966820168,92.0853712958632
2021-10-03,24653.31495062937,92.09428781641404
2021-10-04,24659.21389763133,92.10320125930288
2021-10-05,24665.110807826102,92.1121116245298
2021-10-06,24671.005681213806,92.121018912095
2021-10-07,24676.898517794383,92.12992312199836
2021-10-08,24682.789317567716,92.13882425423971
2021-10-09,24688.678080533864,92.14772230881914
2021-10-10,24694.564806693,92.15661728573694
2021-10-11,24700.449496044894,92.16550918499274
2021-10-12,24706.3321485896,92.17439800658661
2021-10-13,24712.21276432718,92.18328375051865
2021-10-14,24718.091343257634,92.19216641678888
2021-10-15,24723.96788538096,92.20104600539727
2021-10-16,24729.8423906971,92.20992251634375
2021-10-17,24735.714859206113,92.2187959496284
2021-10-18,24741.58529090794,92.22766630525115
2021-10-19,24747.453685802582,92.23653358321198
2021-10-20,24753.32004389004,92.2453977835109
2021-10-21,24759.184365170426,92.25425890614807
2021-10-22,24765.046649643686,92.26311695112341
2021-10-23,24770.906897309702,92.27197191843675
2021-10-24,24776.765108168533,92.28082380808817
2021-10-25,24782.621282220352,92.28967262007797
2021-10-26,24788.475419464987,92.29851835440581
2021-10-27,24794.327519902377,92.30736101107168
2021-10-28,24800.177583532583,92.31620059007562
2021-10-29,24806.025610355777,92.32503709141793
2021-10-30,24811.871600371785,92.33387051509831
2021-10-31,24817.71555358055,92.34270086111668
2021-11-01,24823.55746998219,92.35152812947324
2021-11-02,24829.3973495767,92.36035232016796
2021-11-03,24835.23519236408,92.36917343320087
2021-11-04,24841.07099834428,92.37799146857185
2021-11-05,24846.904767517233,92.38680642628083
2021-11-06,24852.736499883176,92.39561830632816
2021-11-07,24858.566195441992,92.40442710871366
2021-11-08,24864.393854193506,92.41323283343709
2021-11-09,24870.219476137892,92.42203548049866
2021-11-10,24876.04306127521,92.43083504989852
2021-11-11,24881.86460960534,92.43963154163646
2021-11-12,24887.684121128288,92.44842495571248
2021-11-13,24893.50159584405,92.45721529212659
2021-11-14,24899.31703375274,92.46600255087895
2021-11-15,24905.130434854305,92.47478673196949
2021-11-16,24910.941799148568,92.48356783539793
2021-11-17,24916.751126635703,92.49234586116458
2021-11-18,24922.558417315828,92.50112080926954
2021-11-19,24928.36367118871,92.50989267971252
2021-11-20,24934.166888254404,92.51866147249356
2021-11-21,24939.96806851297,92.5274271876128
2021-11-22,24945.767211964412,92.53618982507021
2021-11-23,24951.564318608725,92.54494938486579
2021-11-24,24957.359388445795,92.55370586699937
2021-11-25,24963.15242147568,92.56245927147103
2021-11-26,24968.943417698552,92.57120959828103
2021-11-27,24974.73237711424,92.57995684742912
2021-11-28,24980.519299722684,92.58870101891522
2021-11-29,24986.304185523943,92.5974421127394
